ID,Business_Sourced
FIN1010177,0.8265905304549233
FIN1010178,0.6799176269961904
FIN1010179,0.8663198373053852
FIN1010180,0.737207968695673
FIN1010181,0.7396397125529588
FIN1010182,0.7410907463753453
FIN1010183,0.751831303456056
FIN1010184,0.7572356949617154
FIN1010185,0.8214373622189632
FIN1010186,0.7620633259133556
FIN1010187,0.8755591673505696
FIN1010188,0.8116148365101997
FIN1010189,0.8800563018603105
FIN1010190,0.7692218588958885
FIN1010191,0.7270407677486471
FIN1010192,0.7748155188802248
FIN1010193,0.8102391448315485
FIN1010194,0.7661099790235334
FIN1010195,0.8424650646173655
FIN1010196,0.7293236355855411
FIN1010197,0.7927368973833038
FIN1010198,0.7415537118712093
FIN1010199,0.7368743430311582
FIN1010200,0.8082525012113337
FIN1010201,0.7951759453928189
FIN1010202,0.8196500639337573
FIN1010203,0.7748589618609744
FIN1010204,0.7825301371672807
FIN1010205,0.8408441447798649
FIN1010206,0.6045857289791338
FIN1010207,0.7561729158515365
FIN1010208,0.7747334700257589
FIN1010209,0.7997662343285973
FIN1010210,0.7926084882767643
FIN1010211,0.7319101897327566
FIN1010212,0.7015339328355044
FIN1010213,0.7324264052363254
FIN1010214,0.8481047236089877
FIN1010215,0.7311112437594134
FIN1010216,0.7625750789861816
FIN1010217,0.7331699874386797
FIN1010218,0.7365776418400716
FIN1010219,0.7286780143904555
FIN1010220,0.7603610038762669
FIN1010221,0.8967013709932923
FIN1010222,0.6072162813120788
FIN1010223,0.6298184088617584
FIN1010224,0.795841665146034
FIN1010225,0.6475875524456174
FIN1010226,0.5300872266444572
FIN1010227,0.49996621043339873
FIN1010228,0.5195994187076698
FIN1010229,0.604920563996157
FIN1010230,0.48297978967068295
FIN1010231,0.5288487709451333
FIN1010232,0.7921502947693824
FIN1010233,0.7389463563803855
FIN1010234,0.042683104235196126
FIN1010235,0.8169178563885852
FIN1010236,0.7308242867488638
FIN1010237,0.5916070612683842
FIN1010238,0.6097596736684712
FIN1010239,0.6449182032819069
FIN1010240,0.805419822891527
FIN1010241,0.5966266701781049
FIN1010242,0.6065609231897036
FIN1010243,0.6959994751026528
FIN1010244,0.7741565895234774
FIN1010245,0.8297314343498946
FIN1010246,0.7185772407261488
FIN1010247,0.6357393171159509
FIN1010248,0.6249669565304004
FIN1010249,0.6129070350071874
FIN1010250,0.5973306254840327
FIN1010251,0.6326151719734192
FIN1010252,0.6048854235680794
FIN1010253,0.5014355355312505
FIN1010254,0.894032524399574
FIN1010255,0.6594204014312312
FIN1010256,0.6022380736069459
FIN1010257,0.6943645728804512
FIN1010258,0.7842932540131058
FIN1010259,0.5641751609716302
FIN1010260,0.7629771461009585
FIN1010261,0.6026936776418037
FIN1010262,0.6108221393444057
FIN1010263,0.6311869486402605
FIN1010264,0.7426996659292813
FIN1010265,0.8140999496230015
FIN1010266,0.7692086047017839
FIN1010267,0.7929683305627004
FIN1010268,0.7437934959099217
FIN1010269,0.5333145878200539
FIN1010270,0.7648611130293468
FIN1010271,0.5620554254937841
FIN1010272,0.6167821628093878
FIN1010273,0.7925788362374684
FIN1010274,0.4960868371915636
FIN1010275,0.7638429654007172
FIN1010276,0.5248037415464812
FIN1010277,0.7696409360562682
FIN1010278,0.6317423285172806
FIN1010279,0.7524997239995068
FIN1010280,0.7520340400694879
FIN1010281,0.790194518734902
FIN1010282,0.7448579792948649
FIN1010283,0.7541558707101923
FIN1010284,0.6939703389587868
FIN1010285,0.7726236337635644
FIN1010286,0.8160590898132452
FIN1010287,0.7102279893971133
FIN1010288,0.7706540536302771
FIN1010289,0.6326733638622468
FIN1010290,0.710534393139425
FIN1010291,0.706977996226267
FIN1010292,0.7302243007421171
FIN1010293,0.8573957987212325
FIN1010294,0.6366105668570289
FIN1010295,0.7609846208887573
FIN1010296,0.7615076992539024
FIN1010297,0.7503516387990452
FIN1010298,0.7665291953351593
FIN1010299,0.7993409722497009
FIN1010300,0.7057847168645921
FIN1010301,0.826731961612053
FIN1010302,0.7521117172702783
FIN1010303,0.7312266642070877
FIN1010304,0.7573286543442539
FIN1010305,0.7987449130090203
FIN1010306,0.7804824568264571
FIN1010307,0.7587579554183058
FIN1010308,0.7921190764958508
FIN1010309,0.6581281050217977
FIN1010310,0.6291161732421753
FIN1010311,0.3125980350590857
FIN1010312,0.3297749675199186
FIN1010313,0.598329561174902
FIN1010314,0.6149406812595151
FIN1010315,0.6969183944124024
FIN1010316,0.61296685825057
FIN1010317,0.5319598267084471
FIN1010318,0.6834894851386442
FIN1010319,0.6291405319059061
FIN1010320,0.7503212147238413
FIN1010321,0.8004776141797535
FIN1010322,0.6401699882878792
FIN1010323,0.6485446981962475
FIN1010324,0.7669845876866925
FIN1010325,0.7231602203879823
FIN1010326,0.6188139199594213
FIN1010327,0.7281102051749931
FIN1010328,0.7165089944382318
FIN1010329,0.7596491239275851
FIN1010330,0.7424644015787931
FIN1010331,0.8841215875965048
FIN1010332,0.7352092447254385
FIN1010333,0.7592697750624273
FIN1010334,0.6829775287544988
FIN1010335,0.7165854919524699
FIN1010336,0.7157372778572544
FIN1010337,0.7227322778772447
FIN1010338,0.7906329278927633
FIN1010339,0.7961712558506611
FIN1010340,0.7793504015848551
FIN1010341,0.7789598491552494
FIN1010342,0.7827483786783574
FIN1010343,0.7506357153937446
FIN1010344,0.8116782632755688
FIN1010345,0.8035262138637546
FIN1010346,0.7274502904364291
FIN1010347,0.7640077652273602
FIN1010348,0.7393933148019067
FIN1010349,0.6776540515062297
FIN1010350,0.7549302568750922
FIN1010351,0.7625830245811914
FIN1010352,0.6382481533897543
FIN1010353,0.7813412140932195
FIN1010354,0.7234077295416429
FIN1010355,0.7403806820178931
FIN1010356,0.7436760937107654
FIN1010357,0.7519011367460346
FIN1010358,0.6752364488823688
FIN1010359,0.7045612732982945
FIN1010360,0.6467972453115562
FIN1010361,0.6261696397812353
FIN1010362,0.6639265080241538
FIN1010363,0.6083172480613596
FIN1010364,0.6128491278334853
FIN1010365,0.5776795245278133
FIN1010366,0.7662305908078654
FIN1010367,0.7672472519177407
FIN1010368,0.6697351852271276
FIN1010369,0.7167300130930678
FIN1010370,0.7454513427333795
FIN1010371,0.6189234998929598
FIN1010372,0.5948801017969233
FIN1010373,0.7920296649166275
FIN1010374,0.7170414058983396
FIN1010375,0.7707832036295743
FIN1010376,0.786452161128166
FIN1010377,0.6961044657897338
FIN1010378,0.667355740198191
FIN1010379,0.6190888404608991
FIN1010380,0.7496484312003616
FIN1010381,0.5142137305771884
FIN1010382,0.46894599424653366
FIN1010383,0.6518574321550247
FIN1010384,0.7336560394525699
FIN1010385,0.7635282575317583
FIN1010386,0.8107969119565318
FIN1010387,0.770075885467778
FIN1010388,0.6795161866136014
FIN1010389,0.7328350926582778
FIN1010390,0.4739693918181739
FIN1010391,0.522167182232114
FIN1010392,0.48016936743587735
FIN1010393,0.7561645418294964
FIN1010394,0.8032724119528841
FIN1010395,0.7626555558981757
FIN1010396,0.7169496216420611
FIN1010397,0.7707872105973782
FIN1010398,0.7454050727962245
FIN1010399,0.6951185167392437
FIN1010400,0.7529034677152286
FIN1010401,0.7958537582246986
FIN1010402,0.716715110921554
FIN1010403,0.6821374813217362
FIN1010404,0.592621849183805
FIN1010405,0.8039073051482332
